,Month,DayofMonth,DayOfWeek,Reporting_Airline,Flight_Number_Reporting_Airline,DepTime,DepDelay,ArrTime,ArrDelay
6674,10,4,6,DL,773,940.0,-5.0,1246.0,3.0
6675,10,5,7,DL,773,949.0,4.0,1253.0,10.0
6676,10,6,1,DL,773,947.0,-8.0,1300.0,-2.0
6677,10,7,2,DL,773,949.0,-6.0,1253.0,-9.0
6678,10,8,3,DL,773,951.0,-4.0,1257.0,-5.0
6679,10,9,4,DL,773,950.0,-5.0,1317.0,15.0
6680,10,10,5,DL,773,951.0,-4.0,1303.0,1.0
6681,10,11,6,DL,773,951.0,-4.0,1256.0,-6.0
6682,10,12,7,DL,773,955.0,0.0,1333.0,31.0
6683,10,13,1,DL,773,950.0,-5.0,1303.0,1.0
6684,10,14,2,DL,773,958.0,3.0,1412.0,70.0
6685,10,15,3,DL,773,947.0,-8.0,1302.0,0.0
6686,10,16,4,DL,773,955.0,0.0,1304.0,2.0
6687,10,17,5,DL,773,949.0,-6.0,1257.0,-5.0
6688,10,18,6,DL,773,1038.0,43.0,1332.0,30.0
6689,10,19,7,DL,773,1102.0,67.0,1428.0,86.0
6690,10,20,1,DL,773,950.0,-5.0,1328.0,26.0
6691,10,21,2,DL,773,949.0,-6.0,1300.0,-2.0
6692,10,22,3,DL,773,952.0,-3.0,1309.0,7.0
6693,10,23,4,DL,773,949.0,-6.0,1254.0,-8.0
6694,10,24,5,DL,773,947.0,-8.0,1236.0,-26.0
6695,10,25,6,DL,773,947.0,-8.0,1241.0,-21.0
6696,10,26,7,DL,773,951.0,-4.0,1310.0,8.0
6697,10,27,1,DL,773,950.0,-5.0,1307.0,5.0
6698,10,28,2,DL,773,1005.0,10.0,1311.0,9.0
6699,10,29,3,DL,773,950.0,-5.0,1308.0,6.0
6700,10,30,4,DL,773,950.0,-5.0,1316.0,14.0
6701,10,31,5,DL,773,954.0,-1.0,1252.0,-10.0
6702,10,1,3,F9,2503,1126.0,-5.0,1412.0,-20.0
6703,10,2,4,F9,2503,1129.0,-2.0,1438.0,6.0
6704,10,3,5,F9,2503,1122.0,-9.0,1418.0,-14.0
6705,10,4,6,F9,2503,1125.0,-6.0,1423.0,-9.0
6706,10,5,7,F9,2503,1130.0,-1.0,1504.0,32.0
6707,10,6,1,F9,2503,1203.0,32.0,1513.0,41.0
6708,10,7,2,F9,2503,1133.0,-4.0,1444.0,4.0
6709,10,8,3,F9,2503,1127.0,-10.0,1434.0,-6.0
6710,10,9,4,F9,2503,1127.0,-10.0,1419.0,-21.0
6711,10,10,5,F9,2503,1134.0,-3.0,1456.0,16.0
6712,10,11,6,F9,2503,1141.0,4.0,1445.0,5.0
6713,10,12,7,F9,2503,1127.0,-10.0,1456.0,16.0
6714,10,13,1,F9,2503,1131.0,-6.0,1457.0,17.0
6715,10,14,2,F9,2503,1255.0,78.0,1639.0,119.0
6716,10,15,3,F9,2503,1126.0,-11.0,1442.0,2.0
6717,10,16,4,F9,2503,1126.0,-11.0,1430.0,-10.0
6718,10,17,5,F9,2503,1147.0,10.0,1456.0,16.0
6719,10,18,6,F9,2503,1142.0,5.0,1507.0,27.0
6720,10,19,7,F9,2503,1127.0,-10.0,1452.0,12.0
6721,10,20,1,F9,2503,1134.0,-3.0,1517.0,37.0
6722,10,21,2,F9,2503,1320.0,103.0,1659.0,139.0
6723,10,22,3,F9,2503,1126.0,-11.0,1519.0,39.0
6724,10,23,4,F9,2503,1127.0,-10.0,1429.0,-11.0
6725,10,24,5,F9,2503,1134.0,-3.0,1424.0,-16.0
6726,10,25,6,F9,2503,1123.0,-14.0,1444.0,4.0
6727,10,26,7,F9,2503,1128.0,-9.0,1507.0,27.0
6728,10,27,1,F9,2503,1139.0,2.0,1454.0,14.0
6729,10,28,2,F9,2503,1124.0,-5.0,1424.0,-8.0
6730,10,29,3,F9,2503,1150.0,21.0,1438.0,6.0
6731,10,30,4,F9,2503,1121.0,-8.0,1540.0,68.0
6732,10,31,5,F9,2503,1125.0,-4.0,1420.0,-12.0
6733,9,1,1,DL,353,1831.0,11.0,2146.0,-4.0
6734,9,2,2,DL,353,1814.0,-6.0,2124.0,-26.0
6735,9,3,3,DL,353,1815.0,-5.0,2139.0,-11.0
6736,9,4,4,DL,353,1817.0,-3.0,2310.0,80.0
6737,9,5,5,DL,353,1814.0,-6.0,2214.0,24.0
6738,9,7,7,DL,353,1838.0,18.0,2220.0,30.0
6739,9,8,1,DL,353,1821.0,1.0,2204.0,14.0
6740,9,9,2,DL,353,1811.0,-9.0,2104.0,-46.0
6741,9,10,3,DL,353,1819.0,-1.0,2111.0,-39.0
6742,9,11,4,DL,353,1756.0,-4.0,2056.0,-16.0
6743,9,12,5,DL,353,1800.0,0.0,2041.0,-31.0
6744,9,14,7,DL,353,1756.0,-4.0,2044.0,-28.0
6745,9,15,1,DL,353,1759.0,-1.0,2041.0,-31.0
6746,9,16,2,DL,353,1758.0,-2.0,2039.0,-33.0
6747,9,17,3,DL,353,1757.0,-3.0,2210.0,58.0
6748,9,18,4,DL,353,1821.0,21.0,2121.0,9.0
6749,9,19,5,DL,353,1757.0,-3.0,2035.0,-37.0
6750,9,21,7,DL,353,1927.0,87.0,2255.0,103.0
6751,9,22,1,DL,353,1818.0,18.0,2208.0,56.0
6752,9,23,2,DL,353,1751.0,-9.0,2032.0,-40.0
6753,9,24,3,DL,353,1800.0,0.0,2104.0,-8.0
6754,9,25,4,DL,353,1817.0,17.0,2221.0,69.0
6755,9,26,5,DL,353,1830.0,30.0,2100.0,-12.0
6756,9,28,7,DL,353,1808.0,8.0,2119.0,7.0
6757,9,29,1,DL,353,1810.0,10.0,2100.0,-12.0
6758,9,30,2,DL,353,1759.0,-1.0,2035.0,-37.0
6759,9,1,1,DL,707,1945.0,-5.0,2258.0,-22.0
6760,9,2,2,DL,707,1949.0,-1.0,2246.0,-34.0
6761,9,3,3,DL,707,1948.0,-2.0,2255.0,-25.0
6762,9,4,4,DL,707,2008.0,18.0,9.0,49.0
6763,9,5,5,DL,707,1945.0,-5.0,2325.0,5.0
6765,9,7,7,DL,707,2003.0,13.0,2345.0,25.0
6766,9,8,1,DL,707,1948.0,-2.0,2301.0,-19.0
6767,9,9,2,DL,707,1950.0,0.0,2251.0,-29.0
6768,9,10,3,DL,707,2009.0,19.0,2256.0,-24.0
6769,9,11,4,DL,707,1922.0,17.0,2213.0,-7.0
6770,9,12,5,DL,707,1900.0,-5.0,2201.0,-19.0
6771,9,13,6,DL,707,1902.0,-3.0,2207.0,-13.0
6772,9,14,7,DL,707,1925.0,20.0,2233.0,13.0
6773,9,15,1,DL,707,1858.0,-7.0,2144.0,-36.0
6774,9,16,2,DL,707,1900.0,-5.0,2141.0,-39.0
6775,9,17,3,DL,707,1940.0,35.0,2253.0,33.0
6776,9,18,4,DL,707,1923.0,18.0,2218.0,-2.0
6777,9,19,5,DL,707,1909.0,9.0,2154.0,-21.0
6778,9,20,6,DL,707,1905.0,0.0,2230.0,10.0
6779,9,21,7,DL,707,1914.0,9.0,2248.0,28.0
6780,9,22,1,DL,707,1905.0,0.0,2231.0,11.0
6781,9,23,2,DL,707,1905.0,0.0,2213.0,-7.0
6782,9,24,3,DL,707,1914.0,9.0,2223.0,3.0
6783,9,25,4,DL,707,1900.0,-5.0,10.0,110.0
6784,9,26,5,DL,707,1902.0,-3.0,2145.0,-35.0
6785,9,27,6,DL,707,1936.0,31.0,2227.0,7.0
6786,9,28,7,DL,707,1940.0,35.0,2158.0,-22.0
6787,9,29,1,DL,707,1922.0,17.0,2223.0,3.0
6789,9,1,1,DL,713,844.0,4.0,1130.0,-15.0
6790,9,2,2,DL,713,833.0,-7.0,1204.0,19.0
6791,9,3,3,DL,713,836.0,-4.0,1136.0,-9.0
6792,9,4,4,DL,713,835.0,-5.0,1137.0,-8.0
6793,9,5,5,DL,713,836.0,-4.0,1154.0,9.0
6794,9,7,7,DL,713,846.0,6.0,1142.0,-3.0
6795,9,8,1,DL,713,835.0,-5.0,1133.0,-12.0
6796,9,9,2,DL,713,834.0,-6.0,1119.0,-26.0
6797,9,10,3,DL,713,924.0,44.0,1226.0,41.0
6798,9,11,4,DL,713,836.0,-9.0,1138.0,-17.0
6799,9,12,5,DL,713,840.0,-5.0,1153.0,-2.0
6800,9,14,7,DL,713,842.0,-3.0,1121.0,-34.0
6801,9,15,1,DL,713,843.0,-2.0,1114.0,-41.0
6802,9,16,2,DL,713,844.0,-1.0,1107.0,-48.0
6803,9,17,3,DL,713,854.0,9.0,1133.0,-22.0
6804,9,18,4,DL,713,844.0,-1.0,1146.0,-9.0
6805,9,19,5,DL,713,842.0,-3.0,1142.0,-13.0
6806,9,21,7,DL,713,908.0,23.0,1210.0,15.0
6807,9,22,1,DL,713,845.0,0.0,1137.0,-18.0
6808,9,23,2,DL,713,837.0,-8.0,1137.0,-18.0
6809,9,24,3,DL,713,832.0,-13.0,1124.0,-31.0
6810,9,25,4,DL,713,848.0,3.0,1148.0,-7.0
6811,9,26,5,DL,713,840.0,-5.0,1121.0,-34.0
6812,9,28,7,DL,713,850.0,5.0,1136.0,-19.0
6813,9,29,1,DL,713,841.0,-4.0,1115.0,-40.0
6814,9,30,2,DL,713,835.0,-10.0,1116.0,-39.0
6815,9,1,1,DL,738,1542.0,2.0,1824.0,-31.0
6816,9,2,2,DL,738,1537.0,-3.0,1832.0,-23.0
6817,9,3,3,DL,738,1620.0,40.0,1906.0,11.0
6819,9,5,5,DL,738,1604.0,24.0,1916.0,21.0
6820,9,6,6,DL,738,2312.0,452.0,229.0,454.0
6821,9,7,7,DL,738,949.0,1089.0,1234.0,1059.0
6822,9,8,1,DL,738,1634.0,54.0,1927.0,32.0
6823,9,9,2,DL,738,1633.0,53.0,1924.0,29.0
6824,9,10,3,DL,738,1613.0,33.0,1857.0,2.0
6825,9,11,4,DL,738,1535.0,-5.0,1807.0,-41.0
6826,9,12,5,DL,738,1536.0,-4.0,1823.0,-25.0
6827,9,13,6,DL,738,1604.0,24.0,1908.0,20.0
6828,9,14,7,DL,738,1541.0,1.0,1828.0,-20.0
6829,9,15,1,DL,738,1603.0,23.0,1842.0,-6.0
6830,9,16,2,DL,738,1537.0,-3.0,1901.0,13.0
6831,9,17,3,DL,738,1537.0,-3.0,1855.0,7.0
6832,9,18,4,DL,738,1553.0,13.0,1827.0,-21.0
6833,9,19,5,DL,738,1510.0,-5.0,1758.0,-17.0
6834,9,20,6,DL,738,1519.0,4.0,1800.0,-15.0
6835,9,21,7,DL,738,1539.0,-1.0,1857.0,7.0
6836,9,22,1,DL,738,1531.0,-9.0,1837.0,-13.0
6837,9,23,2,DL,738,1549.0,9.0,1911.0,21.0
6838,9,24,3,DL,738,1537.0,-3.0,1820.0,-30.0
6839,9,25,4,DL,738,1529.0,14.0,1900.0,45.0
6840,9,26,5,DL,738,1539.0,-1.0,1831.0,-19.0
6841,9,27,6,DL,738,1514.0,-1.0,1748.0,-27.0
6842,9,28,7,DL,738,1537.0,-3.0,1818.0,-32.0
6843,9,29,1,DL,738,1533.0,-7.0,1837.0,-13.0
6844,9,30,2,DL,738,1534.0,-6.0,1808.0,-42.0
6845,9,1,1,DL,742,654.0,-6.0,949.0,-11.0
6846,9,2,2,DL,742,735.0,35.0,1021.0,21.0
6847,9,3,3,DL,742,659.0,-1.0,945.0,-15.0
6849,9,5,5,DL,742,658.0,-2.0,1001.0,1.0
6850,9,6,6,DL,742,719.0,19.0,957.0,-3.0
6851,9,7,7,DL,742,658.0,-2.0,948.0,-12.0
6852,9,8,1,DL,742,703.0,3.0,956.0,-4.0
6853,9,9,2,DL,742,706.0,6.0,1007.0,7.0
6854,9,10,3,DL,742,655.0,-5.0,953.0,-7.0
6855,9,11,4,DL,742,706.0,-9.0,946.0,-29.0
6856,9,12,5,DL,742,839.0,84.0,1125.0,70.0
6857,9,13,6,DL,742,710.0,-5.0,1012.0,-3.0
6858,9,14,7,DL,742,714.0,-1.0,1010.0,-5.0
6859,9,15,1,DL,742,715.0,0.0,947.0,-28.0
6860,9,16,2,DL,742,712.0,-3.0,941.0,-34.0
6861,9,17,3,DL,742,713.0,-2.0,1001.0,-14.0
6862,9,18,4,DL,742,1101.0,226.0,1405.0,230.0
6863,9,19,5,DL,742,709.0,-6.0,946.0,-29.0
6864,9,20,6,DL,742,714.0,-1.0,952.0,-23.0
6865,9,21,7,DL,742,1134.0,259.0,1450.0,275.0
6866,9,22,1,DL,742,730.0,15.0,1041.0,26.0
6867,9,23,2,DL,742,709.0,-6.0,952.0,-23.0
6868,9,24,3,DL,742,706.0,-9.0,948.0,-27.0
6869,9,25,4,DL,742,716.0,1.0,1002.0,-13.0
6870,9,26,5,DL,742,710.0,-5.0,942.0,-33.0
6871,9,27,6,DL,742,710.0,-5.0,1008.0,-7.0
6872,9,28,7,DL,742,718.0,3.0,942.0,-33.0
6873,9,29,1,DL,742,710.0,-5.0,941.0,-34.0
6874,9,30,2,DL,742,711.0,-4.0,943.0,-32.0
6875,9,1,1,DL,747,1350.0,-5.0,1628.0,-33.0
6876,9,2,2,DL,747,1419.0,24.0,1702.0,1.0
6877,9,3,3,DL,747,1353.0,-2.0,1647.0,-14.0
6878,9,4,4,DL,747,1425.0,30.0,1706.0,5.0
6879,9,5,5,DL,747,1355.0,0.0,1709.0,8.0
6880,9,6,6,DL,747,1425.0,30.0,2000.0,179.0
6881,9,7,7,DL,747,1716.0,201.0,2028.0,207.0
6882,9,8,1,DL,747,1354.0,-1.0,1653.0,-8.0
6883,9,9,2,DL,747,1353.0,-2.0,1642.0,-19.0
6884,9,10,3,DL,747,1349.0,-6.0,1629.0,-32.0
6885,9,11,4,DL,747,1350.0,-5.0,1629.0,-33.0
6886,9,12,5,DL,747,1355.0,0.0,1644.0,-18.0
6887,9,13,6,DL,747,1354.0,-1.0,1703.0,1.0
6888,9,14,7,DL,747,1351.0,-4.0,1626.0,-36.0
6889,9,15,1,DL,747,1433.0,38.0,1650.0,-12.0
6890,9,16,2,DL,747,1352.0,-3.0,1634.0,-28.0
6891,9,17,3,DL,747,1350.0,-5.0,1633.0,-29.0
6892,9,18,4,DL,747,1352.0,-3.0,1626.0,-36.0
6893,9,19,5,DL,747,1720.0,205.0,2015.0,193.0
6894,9,20,6,DL,747,1355.0,0.0,1642.0,-20.0
6895,9,21,7,DL,747,1523.0,74.0,1824.0,74.0
6896,9,22,1,DL,747,1420.0,25.0,1727.0,25.0
6897,9,23,2,DL,747,1353.0,-2.0,1703.0,1.0
6898,9,24,3,DL,747,1351.0,-4.0,1730.0,28.0
6899,9,25,4,DL,747,1354.0,-1.0,1642.0,-20.0
6900,9,26,5,DL,747,1355.0,0.0,1646.0,-16.0
6901,9,27,6,DL,747,1759.0,244.0,2028.0,206.0
6902,9,28,7,DL,747,1524.0,75.0,1811.0,61.0
6903,9,29,1,DL,747,1347.0,-8.0,1640.0,-22.0
6904,9,30,2,DL,747,1354.0,-1.0,1625.0,-37.0
6905,9,1,1,DL,752,22.0,177.0,251.0,123.0
6906,9,4,4,DL,752,2143.0,18.0,143.0,55.0
6907,9,5,5,DL,752,2117.0,-8.0,110.0,22.0
6908,9,7,7,DL,752,2125.0,0.0,52.0,4.0
6909,9,8,1,DL,752,2137.0,12.0,36.0,-12.0
6910,9,11,4,DL,752,2103.0,3.0,2349.0,-22.0
6911,9,12,5,DL,752,2126.0,26.0,20.0,9.0
6912,9,14,7,DL,752,2056.0,-4.0,2358.0,-13.0
6913,9,15,1,DL,752,2058.0,-2.0,2340.0,-31.0
6914,9,18,4,DL,752,2100.0,0.0,27.0,16.0
6915,9,19,5,DL,752,2108.0,-2.0,2342.0,-39.0
6916,9,21,7,DL,752,2105.0,5.0,14.0,3.0
6917,9,22,1,DL,752,2109.0,9.0,21.0,10.0
6918,9,25,4,DL,752,2059.0,-1.0,2359.0,-12.0
6919,9,26,5,DL,752,2054.0,-6.0,2327.0,-44.0
6920,9,28,7,DL,752,2139.0,-1.0,2400.0,-49.0
6921,9,29,1,DL,752,2101.0,1.0,2346.0,-25.0
6922,9,1,1,DL,767,1340.0,130.0,1634.0,118.0
6923,9,2,2,DL,767,1122.0,-8.0,1411.0,-25.0
6924,9,3,3,DL,767,1123.0,-7.0,1426.0,-10.0
6925,9,4,4,DL,767,1126.0,-4.0,1429.0,-7.0
6926,9,5,5,DL,767,1125.0,-5.0,1444.0,8.0
6927,9,6,6,DL,767,1128.0,-2.0,1437.0,1.0
6928,9,7,7,DL,767,1124.0,-6.0,1434.0,-2.0
6929,9,8,1,DL,767,1125.0,-5.0,1417.0,-19.0
6930,9,9,2,DL,767,1122.0,-8.0,1402.0,-34.0
6931,9,10,3,DL,767,1131.0,1.0,1439.0,3.0
6932,9,11,4,DL,767,1112.0,-3.0,1345.0,-26.0
6933,9,12,5,DL,767,1110.0,-5.0,1353.0,-18.0
6934,9,13,6,DL,767,1113.0,-2.0,1400.0,-11.0
6935,9,14,7,DL,767,1111.0,-4.0,1353.0,-18.0
6936,9,15,1,DL,767,1108.0,-7.0,1335.0,-36.0
6937,9,16,2,DL,767,1112.0,-3.0,1333.0,-38.0
6938,9,17,3,DL,767,1108.0,-7.0,1407.0,-4.0
6939,9,18,4,DL,767,1110.0,-5.0,1357.0,-14.0
6940,9,19,5,DL,767,1117.0,2.0,1405.0,-6.0
6941,9,20,6,DL,767,1110.0,-5.0,1356.0,-15.0
6942,9,21,7,DL,767,1116.0,1.0,1414.0,3.0
6943,9,22,1,DL,767,1116.0,1.0,1410.0,-1.0
6944,9,23,2,DL,767,1108.0,-7.0,1406.0,-5.0
6945,9,24,3,DL,767,1241.0,86.0,1517.0,66.0
6946,9,25,4,DL,767,1107.0,-8.0,1423.0,12.0
6947,9,26,5,DL,767,1107.0,-8.0,1326.0,-45.0
6948,9,27,6,DL,767,1111.0,-4.0,1345.0,-26.0
6949,9,28,7,DL,767,1108.0,-7.0,1335.0,-36.0
6950,9,29,1,DL,767,1112.0,-3.0,1334.0,-37.0
6951,9,30,2,DL,767,1106.0,-9.0,1343.0,-28.0
6952,9,1,1,DL,771,1653.0,-2.0,1946.0,-19.0
6953,9,2,2,DL,771,1651.0,-4.0,1933.0,-32.0
6954,9,3,3,DL,771,1650.0,-5.0,1951.0,-14.0
6955,9,4,4,DL,771,1649.0,-6.0,2121.0,76.0
6956,9,5,5,DL,771,1651.0,-4.0,2036.0,31.0
6957,9,6,6,DL,771,1729.0,34.0,2148.0,93.0
6958,9,7,7,DL,771,1758.0,63.0,2118.0,73.0
6959,9,8,1,DL,771,1654.0,-1.0,1941.0,-24.0
6960,9,9,2,DL,771,1648.0,-7.0,1941.0,-24.0
6961,9,10,3,DL,771,1652.0,-3.0,1945.0,-20.0
6962,9,11,4,DL,771,1641.0,-4.0,1918.0,-36.0
6963,9,12,5,DL,771,1653.0,8.0,1939.0,-15.0
6964,9,13,6,DL,771,1659.0,14.0,1944.0,-10.0
6965,9,14,7,DL,771,1642.0,-3.0,1937.0,-17.0
6966,9,15,1,DL,771,1642.0,-3.0,1930.0,-24.0
6967,9,16,2,DL,771,1643.0,-2.0,1953.0,-1.0
6968,9,17,3,DL,771,1711.0,26.0,2025.0,31.0
6969,9,18,4,DL,771,1707.0,22.0,1952.0,-2.0
6970,9,19,5,DL,771,1640.0,-5.0,1946.0,-8.0
6971,9,20,6,DL,771,1707.0,22.0,2004.0,10.0
6972,9,21,7,DL,771,1707.0,22.0,2054.0,60.0
6973,9,22,1,DL,771,1642.0,-3.0,1957.0,3.0
6974,9,23,2,DL,771,1642.0,-3.0,1928.0,-26.0
6975,9,24,3,DL,771,1642.0,-3.0,1936.0,-18.0
6976,9,25,4,DL,771,1719.0,34.0,2204.0,130.0
6977,9,26,5,DL,771,1738.0,53.0,2018.0,24.0
6978,9,27,6,DL,771,1644.0,-1.0,1936.0,-18.0
6979,9,28,7,DL,771,1644.0,-1.0,1918.0,-36.0
6980,9,29,1,DL,771,1638.0,-7.0,1928.0,-26.0
6981,9,30,2,DL,771,1647.0,2.0,1917.0,-37.0
6982,9,1,1,DL,773,940.0,-5.0,1244.0,-1.0
6983,9,2,2,DL,773,935.0,-10.0,1234.0,-11.0
6984,9,3,3,DL,773,940.0,-5.0,1301.0,16.0
6985,9,4,4,DL,773,941.0,-4.0,1239.0,-6.0
6986,9,5,5,DL,773,941.0,-4.0,1257.0,12.0
6987,9,6,6,DL,773,949.0,-6.0,1249.0,-6.0
6988,9,7,7,DL,773,951.0,-4.0,1256.0,6.0
6989,9,8,1,DL,773,941.0,-4.0,1235.0,-10.0
6990,9,9,2,DL,773,936.0,-9.0,1227.0,-18.0
6991,9,10,3,DL,773,937.0,-8.0,1243.0,-2.0
6992,9,11,4,DL,773,1016.0,31.0,1300.0,17.0
6993,9,12,5,DL,773,937.0,-8.0,1246.0,3.0
6994,9,13,6,DL,773,940.0,-5.0,1217.0,-26.0
6995,9,14,7,DL,773,938.0,-7.0,1219.0,-24.0
6996,9,15,1,DL,773,1008.0,23.0,1256.0,13.0
6997,9,16,2,DL,773,942.0,-3.0,1226.0,-17.0
6998,9,17,3,DL,773,941.0,-4.0,1236.0,-7.0
6999,9,18,4,DL,773,940.0,-5.0,1240.0,-3.0
7000,9,19,5,DL,773,944.0,-1.0,1235.0,-8.0
7001,9,20,6,DL,773,941.0,-4.0,1250.0,7.0
7002,9,21,7,DL,773,940.0,-5.0,1244.0,1.0
7003,9,22,1,DL,773,941.0,-4.0,1245.0,2.0
7004,9,23,2,DL,773,945.0,0.0,1245.0,2.0
7005,9,24,3,DL,773,940.0,-5.0,1223.0,-20.0
7006,9,25,4,DL,773,936.0,-9.0,1239.0,-4.0
7007,9,26,5,DL,773,939.0,-6.0,1212.0,-31.0
7008,9,27,6,DL,773,944.0,-1.0,1225.0,-18.0
7009,9,28,7,DL,773,939.0,-6.0,1223.0,-20.0
7010,9,29,1,DL,773,1044.0,59.0,1315.0,32.0
7011,9,30,2,DL,773,936.0,-9.0,1231.0,-12.0
7012,9,1,1,F9,2503,1132.0,2.0,1433.0,1.0
7013,9,2,2,F9,2503,1152.0,22.0,1439.0,7.0
7014,9,3,3,F9,2503,1126.0,-4.0,1443.0,11.0
7015,9,4,4,F9,2503,1136.0,-1.0,1429.0,-9.0
7016,9,5,5,F9,2503,1141.0,4.0,1437.0,-1.0
7017,9,6,6,F9,2503,1136.0,-1.0,1448.0,10.0
7018,9,7,7,F9,2503,1129.0,-8.0,1441.0,3.0
7019,9,8,1,F9,2503,1134.0,-3.0,1435.0,-3.0
7020,9,9,2,F9,2503,1142.0,5.0,1430.0,-8.0
7021,9,10,3,F9,2503,1131.0,-6.0,1451.0,13.0
7022,9,11,4,F9,2503,1138.0,1.0,1444.0,6.0
7023,9,12,5,F9,2503,1137.0,0.0,1500.0,22.0
7024,9,13,6,F9,2503,1135.0,-2.0,1425.0,-13.0
7025,9,14,7,F9,2503,1127.0,-4.0,1421.0,-11.0
7026,9,15,1,F9,2503,1126.0,-5.0,1424.0,-8.0
7027,9,16,2,F9,2503,1141.0,10.0,1419.0,-13.0
7028,9,17,3,F9,2503,1133.0,2.0,1420.0,-12.0
7029,9,18,4,F9,2503,1137.0,6.0,1445.0,13.0
7030,9,19,5,F9,2503,1140.0,9.0,1513.0,41.0
7031,9,20,6,F9,2503,1126.0,-5.0,1435.0,3.0
7032,9,21,7,F9,2503,1125.0,-6.0,1426.0,-6.0
7033,9,22,1,F9,2503,1145.0,14.0,1435.0,3.0
7034,9,23,2,F9,2503,850.0,1279.0,1141.0,1269.0
7035,9,24,3,F9,2503,1130.0,-1.0,1431.0,-1.0
7036,9,25,4,F9,2503,1132.0,1.0,1506.0,34.0
7037,9,26,5,F9,2503,1137.0,6.0,1606.0,94.0
7038,9,27,6,F9,2503,1121.0,-10.0,1406.0,-26.0
7039,9,28,7,F9,2503,1130.0,-1.0,1422.0,-10.0
7040,9,29,1,F9,2503,1131.0,0.0,1450.0,18.0
7041,9,30,2,F9,2503,1129.0,-2.0,1427.0,-5.0
7042,9,1,1,AA,1,653.0,-7.0,923.0,-36.0
7043,9,2,2,AA,1,649.0,-11.0,939.0,-20.0
7044,9,3,3,AA,1,652.0,-8.0,931.0,-36.0
7045,9,4,4,AA,1,655.0,-5.0,938.0,-29.0
7046,9,5,5,AA,1,657.0,-3.0,956.0,-11.0
7047,9,6,6,AA,1,722.0,22.0,1033.0,26.0
7048,9,7,7,AA,1,653.0,-7.0,948.0,-19.0
7049,9,8,1,AA,1,652.0,-8.0,935.0,-32.0
7050,9,9,2,AA,1,655.0,-5.0,940.0,-27.0
7051,9,10,3,AA,1,653.0,-7.0,947.0,-20.0
7052,9,11,4,AA,1,649.0,-11.0,953.0,-14.0
7053,9,12,5,AA,1,656.0,-4.0,1012.0,5.0
7054,9,13,6,AA,1,656.0,-4.0,941.0,-26.0
7055,9,14,7,AA,1,651.0,-9.0,946.0,-21.0
7056,9,15,1,AA,1,655.0,-5.0,936.0,-31.0
7057,9,16,2,AA,1,655.0,-5.0,959.0,-8.0
7058,9,17,3,AA,1,652.0,-8.0,943.0,-24.0
7059,9,18,4,AA,1,657.0,-3.0,944.0,-23.0
7060,9,19,5,AA,1,653.0,-7.0,941.0,-26.0
7061,9,20,6,AA,1,657.0,-3.0,952.0,-15.0
7062,9,21,7,AA,1,700.0,0.0,958.0,-9.0
7063,9,22,1,AA,1,657.0,-3.0,1010.0,3.0
7064,9,23,2,AA,1,651.0,-9.0,956.0,-11.0
7065,9,24,3,AA,1,1052.0,232.0,1328.0,201.0
7066,9,25,4,AA,1,651.0,-9.0,934.0,-33.0
7067,9,26,5,AA,1,654.0,-6.0,953.0,-14.0
7068,9,27,6,AA,1,653.0,-7.0,928.0,-39.0
7069,9,28,7,AA,1,656.0,-4.0,921.0,-46.0
7070,9,29,1,AA,1,658.0,-2.0,938.0,-29.0
7071,9,30,2,AA,1,700.0,0.0,1019.0,12.0
7072,9,1,1,AA,3,1052.0,-8.0,1326.0,-26.0
7073,9,2,2,AA,3,1051.0,-9.0,1324.0,-28.0
7074,9,3,3,AA,3,1053.0,-7.0,1329.0,-31.0
7075,9,4,4,AA,3,1054.0,-6.0,1345.0,-15.0
7076,9,5,5,AA,3,1448.0,228.0,1741.0,221.0
7077,9,6,6,AA,3,1050.0,-10.0,1339.0,-21.0
7078,9,7,7,AA,3,1051.0,-9.0,1340.0,-20.0
7079,9,8,1,AA,3,1056.0,-4.0,1344.0,-16.0
7080,9,9,2,AA,3,1050.0,-10.0,1331.0,-29.0
7081,9,10,3,AA,3,1054.0,-6.0,1341.0,-19.0
7082,9,11,4,AA,3,1056.0,-4.0,1338.0,-22.0
7083,9,12,5,AA,3,1140.0,40.0,1436.0,36.0
7084,9,13,6,AA,3,1052.0,-8.0,1342.0,-18.0
7085,9,14,7,AA,3,1048.0,-12.0,1317.0,-43.0
7086,9,15,1,AA,3,1052.0,-8.0,1321.0,-39.0
7087,9,16,2,AA,3,1135.0,35.0,1413.0,13.0
7088,9,17,3,AA,3,1057.0,-3.0,1342.0,-18.0
7089,9,18,4,AA,3,2201.0,661.0,112.0,672.0
7090,9,19,5,AA,3,1055.0,-5.0,1334.0,-26.0
7091,9,20,6,AA,3,1053.0,-7.0,1337.0,-23.0
7092,9,21,7,AA,3,1319.0,139.0,1617.0,137.0
7093,9,22,1,AA,3,1054.0,-6.0,1359.0,-1.0
7094,9,23,2,AA,3,1048.0,-12.0,1327.0,-33.0
7095,9,24,3,AA,3,1105.0,5.0,1337.0,-23.0
7096,9,25,4,AA,3,1051.0,-9.0,1351.0,-9.0
7097,9,26,5,AA,3,1224.0,84.0,1448.0,48.0
7098,9,27,6,AA,3,1051.0,-9.0,1326.0,-34.0
7099,9,28,7,AA,3,1051.0,-9.0,1315.0,-45.0
