year,player,surface,matches_tot,matches_w,perc_2nd_overall,perc_2nd_w,margin_2nd_w,matches_2nd_w
2014,Damir Dzumhur,Carpet,2,1,,,,0
2014,Damir Dzumhur,Clay,1,0,,,,0
2014,Damir Dzumhur,Hard,9,4,16.48148148148148,22.5,10.0,2
2014,David Agung Susanto,Hard,4,0,,,,0
2014,Jordan Thompson,Hard,1,0,,,,0
2014,Santiago Giraldo,Clay,30,19,13.17222222222222,13.166666666666666,0.9444444444444446,4
2014,Santiago Giraldo,Grass,4,2,15.75,21.5,3.0,0
2014,Santiago Giraldo,Hard,24,8,14.107142857142856,13.75,-0.25,0
2014,Santiago Maresca,Hard,1,1,,,,0
2014,Harshana Godamanna,Hard,4,3,,,,0
2014,Karim Hossam,Hard,2,0,,,,0
2014,Alexandr Dolgopolov,Clay,18,9,19.5,20.11111111111111,6.111111111111111,6
2014,Alexandr Dolgopolov,Grass,6,4,24.333333333333332,20.0,4.0,2
2014,Alexandr Dolgopolov,Hard,25,14,16.8,16.714285714285715,3.071428571428573,7
2014,Ryan Harrison,Clay,1,0,,,,0
2014,Ryan Harrison,Grass,2,0,,,,0
2014,Ryan Harrison,Hard,15,5,14.133333333333333,14.8,0.8000000000000007,2
2014,Marinko Matosevic,Clay,10,4,15.9,16.5,2.75,2
2014,Marinko Matosevic,Grass,6,4,18.833333333333332,15.25,0.75,1
2014,Marinko Matosevic,Hard,28,14,16.035714285714285,17.5,1.5,4
2014,Kevin King,Hard,1,0,,,,0
2014,Benoit Paire,Clay,11,3,16.90909090909091,22.0,4.333333333333332,1
2014,Benoit Paire,Grass,3,0,,,,0
2014,Benoit Paire,Hard,15,7,21.6,23.142857142857142,5.285714285714285,3
2014,Taro Daniel,Clay,4,2,12.0,14.0,1.0,0
2014,Taro Daniel,Hard,5,0,,,,0
2014,Gerald Melzer,Clay,2,0,,,,0
2014,Gerald Melzer,Hard,2,0,,,,0
2014,Ruan Roelofse,Hard,1,0,,,,0
2014,Robert Farah,Clay,1,0,,,,0
2014,Borna Coric,Clay,5,2,17.5,16.0,4.0,1
2014,Borna Coric,Hard,8,5,20.96875,18.75,6.5,3
2014,Andy Murray,Clay,15,11,20.72222222222222,24.5,6.75,4
2014,Andy Murray,Grass,7,5,11.571428571428571,11.2,-3.4000000000000004,0
2014,Andy Murray,Hard,58,44,15.775862068965518,16.0,1.720930232558139,9
2014,Miloslav Mecir Jr,Clay,1,0,,,,0
2014,Miloslav Mecir Jr,Hard,1,0,,,,0
2014,Lleyton Hewitt,Clay,6,1,18.166666666666668,19.0,12.0,1
2014,Lleyton Hewitt,Grass,10,8,19.914285714285715,19.142857142857142,4.0,3
2014,Lleyton Hewitt,Hard,20,11,17.45,17.636363636363637,2.454545454545455,3
2014,Yasir Khan,Hard,1,0,,,,0
2014,Kento Takeuchi,Hard,1,0,,,,0
2014,Chris Guccione,Grass,1,0,,,,0
2014,Victor Estrella,Clay,2,0,,,,0
2014,Victor Estrella,Grass,4,1,9.25,22.0,3.0,0
2014,Victor Estrella,Hard,13,8,16.076923076923077,17.0,-1.7142857142857153,2
2014,Novak Djokovic,Clay,16,14,15.625,15.857142857142858,2.7142857142857153,4
2014,Novak Djokovic,Grass,7,7,,23.285714285714285,0.8571428571428577,1
2014,Novak Djokovic,Hard,50,44,12.838,12.475,0.6500000000000004,5
2014,Illya Marchenko,Grass,1,0,,,,0
2014,Illya Marchenko,Hard,8,4,19.166666666666664,22.0,0.5,1
2014,Aisam Ul Haq Qureshi,Clay,1,1,,,,0
2014,Aisam Ul Haq Qureshi,Hard,1,0,,,,0
2014,Noah Rubin,Hard,2,0,,,,0
2014,Andrey Golubev,Clay,15,6,14.866666666666667,13.833333333333334,1.1666666666666679,0
2014,Andrey Golubev,Grass,2,0,,,,0
2014,Andrey Golubev,Hard,18,6,16.87878787878788,19.0,8.333333333333334,2
2014,Fabio Fognini,Clay,36,25,13.869047619047619,15.571428571428571,1.8095238095238084,7
2014,Fabio Fognini,Grass,3,2,26.666666666666668,29.5,7.5,2
2014,Fabio Fognini,Hard,27,13,14.969135802469136,19.153846153846153,3.0769230769230766,6
2014,Matthew Ebden,Clay,5,0,,,,0
2014,Matthew Ebden,Grass,5,1,12.6,15.0,6.0,0
2014,Matthew Ebden,Hard,16,4,13.5625,16.0,-0.75,0
2014,Axel Michon,Clay,2,1,15.0,20.0,-2.0,0
2014,Mohammad Ghareeb,Hard,3,2,,,,0
2014,Pablo Cuevas,Clay,19,13,15.68421052631579,13.615384615384615,2.615384615384615,3
2014,Pablo Cuevas,Grass,1,0,,,,0
2014,Pablo Cuevas,Hard,10,5,17.45,18.5,3.5,2
2014,Mate Pavic,Grass,3,1,15.0,8.0,2.0,0
2014,Yasutaka Uchiyama,Hard,1,0,,,,0
2014,Laurynas Grigelis,Hard,4,2,,,,0
2014,Michael Lammer,Hard,2,0,,,,0
2014,Sherif Sabry,Hard,1,0,,,,0
2014,Patrik Rosenholm,Hard,1,0,,,,0
2014,Dudi Sela,Clay,6,1,,,,0
2014,Dudi Sela,Grass,7,3,15.428571428571429,12.0,3.0,0
2014,Dudi Sela,Hard,26,14,14.380311995696612,13.615384615384615,2.846153846153845,4
2014,Steve Johnson,Clay,5,2,26.2,39.0,9.5,2
2014,Steve Johnson,Grass,9,5,12.972222222222221,10.75,0.25,0
2014,Steve Johnson,Hard,26,13,16.23076923076923,17.076923076923077,0.5384615384615365,3
2014,Dmitry Tursunov,Clay,13,6,12.384615384615385,13.5,4.666666666666666,1
2014,Dmitry Tursunov,Grass,5,2,18.1,16.0,5.5,0
2014,Dmitry Tursunov,Hard,16,6,19.294444444444444,19.6,6.200000000000001,2
2014,Yong Kyu Lim,Hard,3,2,,,,0
2014,James Duckworth,Clay,1,0,,,,0
2014,James Duckworth,Grass,3,1,23.0,20.0,1.0,0
2014,James Duckworth,Hard,4,0,,,,0
2014,Filip Peliwo,Clay,2,1,19.5,24.0,12.0,1
2014,Filip Peliwo,Hard,1,0,,,,0
2014,Teymuraz Gabashvili,Clay,18,8,13.166666666666666,15.5,2.5,2
2014,Teymuraz Gabashvili,Grass,3,1,23.333333333333332,28.0,4.0,1
2014,Teymuraz Gabashvili,Hard,24,10,14.833333333333334,18.0,3.2222222222222214,4
2014,Ruben Ramirez Hidalgo,Clay,3,0,,,,0
2014,Jack Sock,Clay,8,5,13.625,13.4,3.4000000000000004,3
2014,Jack Sock,Grass,6,4,19.166666666666668,21.75,4.75,2
2014,Jack Sock,Hard,33,18,16.363636363636363,16.88888888888889,3.722222222222223,4
2014,Andrej Martin,Clay,1,0,,,,0
2014,Andrej Martin,Hard,1,1,,,,0
2014,Mate Delic,Clay,8,3,12.1875,10.0,2.0,0
2014,Mate Delic,Hard,1,0,,,,0
2014,Nerman Fatic,Hard,1,1,,,,0
2014,Guillermo Garcia Lopez,Clay,27,16,17.14814814814815,16.75,-0.9375,2
2014,Guillermo Garcia Lopez,Grass,2,0,,,,0
2014,Guillermo Garcia Lopez,Hard,22,9,17.454545454545453,21.333333333333332,5.555555555555554,2
2014,Amir Weintraub,Clay,1,1,,,,0
2014,Vasek Pospisil,Clay,4,0,,,,0
2014,Vasek Pospisil,Grass,6,3,16.5,11.666666666666666,0.6666666666666661,0
2014,Vasek Pospisil,Hard,35,18,17.275,19.1875,5.25,7
2014,Laurent Lokoli,Clay,1,0,,,,0
2014,Laurent Lokoli,Hard,1,0,,,,0
2014,Marcos Giron,Hard,2,0,,,,0
2014,Renzo Olivo,Clay,3,2,9.666666666666666,9.0,-1.0,0
2014,Henri Laaksonen,Clay,3,1,11.0,11.0,-6.0,0
2014,Henri Laaksonen,Hard,1,0,,,,0
2014,Abdulhameed Alshatti,Hard,2,0,,,,0
2014,Sergis Kyratzis,Clay,4,1,,,,0
2014,Albert Montanes,Clay,24,12,12.125,12.166666666666666,-1.5,1
2014,Albert Montanes,Hard,5,1,12.8,23.0,-4.0,0
2014,Gustavo Ramirez,Clay,1,0,,,,0
2014,Michal Przysiezny,Clay,4,0,,,,0
2014,Michal Przysiezny,Grass,3,0,,,,0
2014,Michal Przysiezny,Hard,18,4,17.63131313131313,18.25,-4.5,1
2014,Martin Klizan,Clay,19,13,19.86842105263158,19.0,4.461538461538462,5
2014,Martin Klizan,Grass,4,2,16.5,17.0,6.0,1
2014,Martin Klizan,Hard,19,10,19.665413533834588,19.75,4.75,3
2014,Mitchell Krueger,Grass,1,0,,,,0
2014,Karen Khachanov,Hard,3,0,,,,0
2014,Patrick Ciorcila,Clay,1,0,,,,0
2014,Rafael Nadal,Clay,28,25,11.607142857142858,11.48,0.8399999999999999,2
2014,Rafael Nadal,Grass,5,3,16.4,18.0,-4.666666666666668,1
2014,Rafael Nadal,Hard,27,21,12.166666666666666,12.5,-1.0999999999999996,3
2014,Evgeny Donskoy,Clay,1,0,,,,0
2014,Evgeny Donskoy,Grass,2,0,,,,0
2014,Evgeny Donskoy,Hard,10,4,16.433333333333334,11.333333333333334,-2.666666666666666,0
2014,Maximo Gonzalez,Clay,5,3,16.0,14.666666666666666,0.0,0
2014,Maximo Gonzalez,Hard,2,0,,,,0
2014,Sharmal Dissanayake,Hard,1,0,,,,0
2014,Ayoub Chakrouni,Clay,1,1,,,,0
2014,Daniel Evans,Grass,4,1,15.0,20.0,7.0,0
2014,Daniel Evans,Hard,6,3,18.166666666666668,17.666666666666668,7.000000000000002,3
2014,Mikhail Kukushkin,Clay,11,3,16.363636363636363,20.666666666666668,4.333333333333336,0
2014,Mikhail Kukushkin,Grass,5,2,19.0,19.5,2.0,0
2014,Mikhail Kukushkin,Hard,27,11,17.887464387464387,17.5,2.5,2
2014,Martin Alund,Clay,3,1,19.0,14.0,1.0,0
2014,Alejandro Gonzalez,Clay,12,3,14.416666666666666,20.0,8.333333333333334,0
2014,Alejandro Gonzalez,Grass,2,0,,,,0
2014,Alejandro Gonzalez,Hard,16,7,16.057291666666668,19.666666666666668,-0.1666666666666643,1
2014,Herkko Pollanen,Hard,1,0,,,,0
2014,Stephane Robert,Clay,4,1,21.0,13.0,0.0,0
2014,Stephane Robert,Grass,1,0,,,,0
2014,Stephane Robert,Hard,8,4,21.25,20.25,0.5,1
2014,Pere Riba,Clay,10,3,13.883333333333335,23.333333333333332,7.999999999999998,2
2014,Pere Riba,Grass,1,0,,,,0
2014,Pere Riba,Hard,3,0,,,,0
2014,Juan Ignacio Londero,Hard,1,0,,,,0
2014,Bjorn Phau,Hard,5,3,15.6,17.333333333333332,3.333333333333332,2
2014,Norbert Gombos,Hard,6,1,,,,0
2014,Kenny De Schepper,Clay,11,3,9.909090909090908,10.666666666666666,2.999999999999999,1
2014,Kenny De Schepper,Grass,5,2,12.2,9.0,-3.0,0
2014,Kenny De Schepper,Hard,10,2,14.4,17.5,-8.0,0
2014,Michael Russell,Clay,3,1,13.0,9.0,-6.0,0
2014,Michael Russell,Grass,2,0,,,,0
2014,Michael Russell,Hard,12,5,14.0,14.6,1.1999999999999993,2
2014,Rui Machado,Clay,2,1,10.0,10.0,7.0,0
2014,Rui Machado,Hard,1,1,,,,0
2014,Sebastian Quiros,Clay,1,0,,,,0
2014,Albert Ramos,Clay,26,12,13.076923076923077,13.5,1.5,3
2014,Albert Ramos,Hard,7,1,12.571428571428571,16.0,-1.0,0
2014,Ruben Gonzales,Clay,1,1,,,,0
2014,Ruben Gonzales,Hard,1,1,,,,0
2014,Tim Puetz,Grass,2,1,19.5,19.0,-2.0,0
2014,Johnny Arcilla,Clay,1,0,,,,0
2014,Wayne Odesnik,Grass,1,0,,,,0
2014,Wayne Odesnik,Hard,4,0,,,,0
2014,David Guez,Hard,2,0,,,,0
2014,Jarkko Nieminen,Clay,13,5,11.923076923076923,13.0,-3.8000000000000007,0
2014,Jarkko Nieminen,Grass,7,4,14.0,16.25,3.5,2
2014,Jarkko Nieminen,Hard,33,17,14.084559884559884,13.285714285714286,1.1428571428571441,3
2014,Rik De Voest,Hard,4,2,,,,0
2014,Daniel Cox,Grass,2,0,,,,0
2014,Hiroki Moriya,Hard,2,0,,,,0
2014,Joao Sousa,Clay,20,7,14.25,15.857142857142858,4.714285714285715,1
2014,Joao Sousa,Grass,7,4,12.857142857142858,12.25,2.5,1
2014,Joao Sousa,Hard,33,13,15.710437710437711,18.0,-2.166666666666668,1
2014,Lamine Ouahab,Clay,3,2,,,,0
2014,Ramkumar Ramanathan,Hard,2,1,17.0,26.0,11.0,0
2014,Donald Young,Clay,7,4,18.714285714285715,17.75,5.5,0
2014,Donald Young,Grass,4,1,13.0,14.0,6.0,0
2014,Donald Young,Hard,29,13,14.862068965517242,15.76923076923077,0.4615384615384617,2
2014,Jo-Wilfried Tsonga,Clay,15,10,15.5,16.0,-0.25,1
2014,Jo-Wilfried Tsonga,Grass,6,4,20.5,23.5,1.5,2
2014,Jo-Wilfried Tsonga,Hard,35,23,17.250463821892392,17.428571428571427,0.1904761904761898,7
2014,Farrukh Dustov,Grass,3,0,,,,0
2014,Farrukh Dustov,Hard,3,1,,,,0
2014,Juan Borba,Clay,4,1,,,,0
2014,Lukas Rosol,Clay,28,17,15.424603174603176,16.058823529411764,3.4117647058823533,5
2014,Lukas Rosol,Grass,3,1,21.0,27.0,2.0,0
2014,Lukas Rosol,Hard,28,12,17.18095238095238,20.0,3.1111111111111107,3
2014,Patrick Tierro,Clay,2,1,,,,0
2014,Patrick Tierro,Hard,1,0,,,,0
2014,Micke Kontinen,Hard,1,0,,,,0
2014,Jared Donaldson,Hard,2,0,,,,0
2014,Lucas Gomez,Hard,1,0,,,,0
2014,Jeremy Chardy,Clay,19,10,13.894736842105264,15.5,1.9000000000000004,4
2014,Jeremy Chardy,Grass,8,5,20.5,25.0,6.399999999999999,2
2014,Jeremy Chardy,Hard,33,18,17.242424242424242,17.5,1.5555555555555554,4
2014,Nikola Milojevic,Clay,2,1,14.5,15.0,2.0,1
2014,Duilio Beretta,Hard,2,1,,,,0
2014,Andrey Rublev,Hard,2,1,,,,0
2014,Jesus Bandres,Hard,2,0,,,,0
2014,Egor Gerasimov,Clay,1,0,,,,0
2014,Egor Gerasimov,Hard,3,2,,,,0
2014,Samir Iftikhar,Clay,1,0,,,,0
2014,Samir Iftikhar,Hard,2,1,,,,0
2014,Dinko Halachev,Clay,1,0,,,,0
2014,Gianni Mina,Clay,1,0,,,,0
2014,Juho Paukku,Hard,2,0,,,,0
2014,John Isner,Clay,11,6,19.09090909090909,21.333333333333332,1.3333333333333321,1
2014,John Isner,Grass,6,4,16.5,16.5,2.25,2
2014,John Isner,Hard,43,29,14.474524614059499,14.74074074074074,-1.2962962962962976,4
2014,Luciano Ramazzini,Hard,2,0,,,,0
2014,Viktor Troicki,Clay,3,2,17.333333333333332,17.0,5.5,1
2014,Viktor Troicki,Hard,9,6,14.333333333333334,14.833333333333334,2.0,0
2014,Denis Istomin,Clay,12,8,12.75,13.75,-3.125,0
2014,Denis Istomin,Grass,10,6,12.4,14.0,-2.5,1
2014,Denis Istomin,Hard,32,14,13.243689903846153,14.923076923076923,-0.384615384615385,0
2014,Go Soeda,Hard,6,2,9.333333333333334,10.0,2.0,0
2014,Vincent Millot,Hard,3,1,20.0,33.0,10.0,1
2014,William Kirkman,Hard,1,0,,,,0
2014,Paul Henri Mathieu,Clay,9,3,12.777777777777779,12.666666666666666,4.0,2
2014,Paul Henri Mathieu,Grass,4,1,17.75,18.0,5.0,1
2014,Paul Henri Mathieu,Hard,15,7,19.8,23.0,7.142857142857142,3
2014,Pedja Krstin,Hard,2,0,,,,0
2014,Florian Mayer,Hard,15,8,17.28253968253968,19.571428571428573,-0.42857142857142705,1
2014,Ali Ghareeb,Hard,1,0,,,,0
2014,Karim Mohamed Maamoun,Hard,1,0,,,,0
2014,Di Wu,Hard,6,4,,,,0
2014,Stan Wawrinka,Clay,10,7,17.24,16.2,6.399999999999999,2
2014,Stan Wawrinka,Grass,9,7,19.11111111111111,19.142857142857142,4.7142857142857135,3
2014,Stan Wawrinka,Hard,40,28,20.659683794466407,19.695652173913043,5.304347826086955,9
2014,Wishaya Trongcharoenchaikul,Hard,2,1,,,,0
2014,Nick Kyrgios,Clay,3,0,,,,0
2014,Nick Kyrgios,Grass,7,6,24.142857142857142,24.5,-4.25,0
2014,Nick Kyrgios,Hard,9,4,19.0,22.25,-2.25,2
2014,Paolo Lorenzi,Clay,15,8,14.533333333333333,14.0,2.625,2
2014,Paolo Lorenzi,Grass,3,0,,,,0
2014,Paolo Lorenzi,Hard,7,3,13.428571428571429,12.333333333333334,3.0,2
2014,Ilija Bozoljac,Hard,1,0,,,,0
2014,Rajeev Ram,Grass,2,1,11.0,11.0,2.0,0
2014,Rajeev Ram,Hard,8,2,15.0,24.0,0.5,1
2014,Chuhan Wang,Hard,2,1,12.5,19.0,8.0,0
2014,Lucas Pouille,Clay,2,0,,,,0
2014,Lucas Pouille,Hard,4,2,17.0,18.5,5.5,1
2014,Xin Gao,Hard,1,0,,,,0
2014,Malek Jaziri,Grass,3,1,26.666666666666668,22.0,9.0,1
2014,Malek Jaziri,Hard,16,7,17.625,21.857142857142858,8.142857142857144,4
2014,Diego Galeano,Clay,1,0,,,,0
2014,Marco Chiudinelli,Hard,4,0,,,,0
2014,Inigo Cervantes Huegun,Clay,5,2,16.4,19.5,10.0,1
2014,Nikolay Davydenko,Clay,5,1,15.2,13.0,1.0,0
2014,Nikolay Davydenko,Hard,12,5,14.375,15.6,-2.799999999999999,1
2015,Christopher Rungkat,Hard,1,1,,,,0
2015,Yuichi Sugita,Clay,1,0,,,,0
2015,Yuichi Sugita,Grass,3,1,22.0,22.0,3.0,0
2015,Yuichi Sugita,Hard,4,1,19.25,19.0,4.0,1
2015,Oliver Marach,Clay,1,1,,,,0
2015,Yuki Bhambri,Hard,5,2,,,,0
2015,Gabor Borsos,Clay,1,0,,,,0
2015,Gabor Borsos,Hard,2,1,,,,0
2015,Matthias Bachinger,Clay,1,0,,,,0
2015,Matthias Bachinger,Grass,2,1,18.0,18.0,-1.0,0
2015,Matthias Bachinger,Hard,3,1,18.0,19.0,6.0,0
2015,Rogerio Dutra Silva,Clay,3,0,,,,0
2015,Christian Lindell,Clay,3,1,12.0,20.0,7.0,0
2015,Christian Lindell,Hard,2,0,,,,0
2015,Jad Ballout,Clay,1,0,,,,0
2015,Kyle Edmund,Clay,3,1,,31.0,7.0,0
2015,Kyle Edmund,Grass,2,0,,,,0
2015,Kyle Edmund,Hard,2,0,,,,0
2015,Pierre Hugues Herbert,Grass,2,1,32.0,34.0,4.0,1
2015,Pierre Hugues Herbert,Hard,11,6,17.363636363636363,19.166666666666668,5.333333333333334,3
2015,Tim Smyczek,Clay,3,0,,,,0
2015,Tim Smyczek,Grass,4,1,13.0,12.0,-10.0,0
2015,Tim Smyczek,Hard,11,4,16.272727272727273,17.25,0.0,1
2015,Dennis Novikov,Hard,1,0,,,,0
2015,Dimitar Kuzmanov,Clay,3,2,,,,0
2015,Dimitar Kuzmanov,Hard,2,2,,,,0
2015,Mohsen Hossein Zade,Clay,1,0,,,,0
2015,Mohsen Hossein Zade,Hard,1,0,,,,0
2015,Seong Chan Hong,Clay,2,1,,,,0
2015,Michael Berrer,Clay,1,0,,,,0
2015,Michael Berrer,Grass,2,0,,,,0
2015,Michael Berrer,Hard,13,6,14.846153846153847,17.333333333333332,-1.3333333333333357,0
2015,Aljaz Radinski,Hard,1,1,,,,0
2015,Niels Desein,Grass,1,0,,,,0
2015,Joao Souza,Clay,19,6,13.574162679425836,16.0,2.5999999999999996,2
2015,Joao Souza,Grass,1,0,,,,0
2015,Joao Souza,Hard,5,1,13.2,14.0,-13.0,0
2015,Pablo Nunez,Hard,2,0,,,,0
2015,Andreas Beck,Hard,1,0,,,,0
2015,Sergiy Stakhovsky,Clay,8,3,17.625,15.333333333333334,0.6666666666666679,0
2015,Sergiy Stakhovsky,Grass,6,2,17.5,13.5,5.0,2
2015,Sergiy Stakhovsky,Hard,33,15,14.731060606060606,16.733333333333334,0.06666666666666643,2
2015,Bar Tzuf Botzer,Hard,2,0,,,,0
2015,Dzmitry Zhyrmont,Hard,4,3,,,,0
2015,Constant Lestienne,Clay,1,0,,,,0
2015,Nour Nehme,Hard,1,0,,,,0
2015,Victor Hanescu,Hard,2,1,12.0,12.0,1.0,0
2015,Matteo Donati,Clay,2,1,11.5,17.0,4.0,1
2015,Jose Hernandez,Clay,1,0,,,,0
2015,Jose Hernandez,Hard,3,1,,,,0
2015,Grigor Dimitrov,Clay,15,10,11.325925925925926,11.88888888888889,-0.8888888888888893,1
2015,Grigor Dimitrov,Grass,5,3,18.8,22.666666666666668,3.666666666666668,1
2015,Grigor Dimitrov,Hard,35,20,17.37142857142857,17.4,0.8999999999999986,4
2015,Romain Arneodo,Clay,3,2,,,,0
2015,Hugo Dellien,Clay,2,1,,,,0
2015,Hugo Dellien,Hard,2,1,,,,0
2015,David Ferrer,Clay,24,19,14.458333333333334,15.157894736842104,3.7894736842105257,4
2015,David Ferrer,Grass,1,0,,,,0
2015,David Ferrer,Hard,46,36,15.508951406649619,16.205882352941178,1.264705882352942,8
2015,Giovanni Lapentti,Clay,1,0,,,,0
2015,Rudolfs Mednis,Hard,1,0,,,,0
2015,Danai Udomchoke,Hard,2,0,,,,0
2015,Blaz Kavcic,Clay,5,1,7.4,11.0,-5.0,0
2015,Blaz Kavcic,Grass,4,1,12.0,16.0,-11.0,0
2015,Blaz Kavcic,Hard,4,1,11.5,12.0,-1.0,0
2015,Tobias Kamke,Clay,1,0,,,,0
2015,Tobias Kamke,Hard,5,1,17.8,19.0,5.0,0
2015,Michael Venus,Clay,1,0,,,,0
2015,Michael Venus,Hard,6,4,26.333333333333332,32.0,13.0,1
2015,Yassine Idmbarek,Clay,2,1,,,,0
2015,Yassine Idmbarek,Hard,1,0,,,,0
2015,Jordi Munoz Abreu,Clay,2,0,,,,0
2015,Marcos Baghdatis,Clay,5,2,25.4,28.0,12.5,2
2015,Marcos Baghdatis,Grass,10,7,16.4,18.857142857142858,4.571428571428571,2
2015,Marcos Baghdatis,Hard,30,17,19.066666666666666,19.58823529411765,2.529411764705884,5
2015,Ben Patael,Hard,1,0,,,,0
2015,Andrey Kuznetsov,Clay,11,4,14.363636363636363,17.0,2.0,2
2015,Andrey Kuznetsov,Hard,11,6,15.136363636363637,17.75,4.5,0
2015,Darian King,Hard,7,5,,,,0
2015,Mauricio Echazu,Clay,1,1,,,,0
2015,Roger Federer,Clay,17,13,16.58823529411765,15.384615384615385,1.384615384615385,3
2015,Roger Federer,Grass,12,11,15.083333333333334,14.363636363636363,-1.545454545454545,1
2015,Roger Federer,Hard,45,39,14.207807807807807,13.675675675675675,-0.1351351351351351,7
2015,Seanon Williams,Hard,3,0,,,,0
2015,Duilio Vallebuona,Clay,1,0,,,,0
2015,John Patrick Smith,Grass,5,3,16.8,13.666666666666666,0.6666666666666661,0
2015,John Patrick Smith,Hard,3,0,,,,0
2015,Andrea Arnaboldi,Clay,4,1,24.5,49.0,6.0,0
2015,David Souto,Hard,3,2,,,,0
2015,Rhyne Williams,Hard,1,0,,,,0
2015,Steve Darcis,Clay,8,4,8.5,9.5,2.5,0
2015,Steve Darcis,Grass,1,0,,,,0
2015,Steve Darcis,Hard,16,8,16.5,22.5,5.833333333333332,2
2015,Sunu Wahyu Trijati,Hard,1,1,,,,0
2015,Nik Razborsek,Hard,2,1,,,,0
2015,Ivo Karlovic,Clay,4,1,11.5,6.0,-7.0,0
2015,Ivo Karlovic,Grass,15,11,19.333333333333332,18.454545454545453,-1.90909090909091,3
2015,Ivo Karlovic,Hard,44,26,15.545454545454545,14.153846153846153,-2.5769230769230766,3
2015,Lorenzo Giustino,Clay,1,0,,,,0
2015,Lucas Miedler,Hard,1,0,,,,0
2015,Tihomir Grozdanov,Clay,1,1,,,,0
2015,Nicolas Barrientos,Hard,1,0,,,,0
2015,Dawood Sayed Hashim,Clay,1,0,,,,0
2015,Dineshkanthan Thangarajah,Clay,1,0,,,,0
2015,Elias Ymer,Clay,6,2,18.166666666666668,23.5,4.5,1
2015,Elias Ymer,Grass,1,0,,,,0
2015,Elias Ymer,Hard,6,2,15.222222222222223,15.0,2.0,1
2015,Marcelo Arevalo,Hard,4,4,,,,0
2015,Peter Gojowczyk,Grass,1,0,,,,0
2015,Peter Gojowczyk,Hard,3,1,15.0,13.0,8.0,0
2015,Alexander Sarkissian,Hard,2,1,13.5,13.0,9.0,0
2015,Luis David Martinez,Hard,1,1,,,,0
2015,Benjamin Lock,Hard,4,3,,,,0
2015,Guido Andreozzi,Clay,2,1,11.0,11.0,4.0,0
2015,Temur Ismailov,Clay,1,0,,,,0
2015,Alex Llompart,Hard,3,2,,,,0
2015,Daniel Brands,Hard,3,2,15.333333333333334,16.5,2.5,1
2015,Franko Skugor,Hard,1,0,,,,0
2015,Warit Sornbutnark,Hard,4,1,,,,0
2015,Gilles Simon,Clay,11,7,21.0,23.285714285714285,5.857142857142858,2
2015,Gilles Simon,Grass,14,10,20.857142857142858,21.333333333333332,4.0,3
2015,Gilles Simon,Hard,42,26,16.196190476190477,16.44,4.160000000000002,8
2015,Frederico Ferreira Silva,Clay,2,1,,,,0
2015,Frederico Ferreira Silva,Hard,1,0,,,,0
2015,M Abid Ali Khan Akbar,Clay,1,0,,,,0
2015,M Abid Ali Khan Akbar,Hard,1,1,,,,0
2015,Shahin Khaledan,Clay,1,1,,,,0
2015,Shahin Khaledan,Hard,2,0,,,,0
2015,Gonzalo Lama,Clay,2,2,,,,0
2015,Nicolas Xiviller,Hard,1,1,,,,0
2015,Austin Krajicek,Clay,1,0,,,,0
2015,Austin Krajicek,Grass,1,0,,,,0
2015,Austin Krajicek,Hard,16,7,17.1875,20.142857142857142,-2.2857142857142847,0
2015,Marco Cecchinato,Clay,2,0,,,,0
2015,Marco Cecchinato,Hard,2,0,,,,0
2015,Fernando Verdasco,Clay,18,9,13.61111111111111,12.444444444444445,-2.0,1
2015,Fernando Verdasco,Grass,7,4,23.428571428571427,29.5,-0.5,1
2015,Fernando Verdasco,Hard,25,11,15.88,16.0,-0.45454545454545325,1
2015,Feliciano Lopez,Clay,17,9,17.941176470588236,17.555555555555557,2.3333333333333357,2
2015,Feliciano Lopez,Grass,7,3,19.428571428571427,14.333333333333334,-0.33333333333333215,1
2015,Feliciano Lopez,Hard,34,20,21.38235294117647,22.6,2.3000000000000007,4
2015,Filip Krajinovic,Clay,5,1,15.6,10.0,-1.0,0
2015,Filip Krajinovic,Grass,1,0,,,,0
2015,Filip Krajinovic,Hard,11,3,16.727272727272727,16.0,-0.5,0
2015,Jiri Vesely,Clay,21,8,13.952380952380953,12.375,-0.25,1
2015,Jiri Vesely,Grass,5,2,14.8,17.0,3.5,1
2015,Jiri Vesely,Hard,28,14,13.987179487179487,14.307692307692308,0.3076923076923084,2
2015,Daniel Gimeno Traver,Clay,21,11,13.238095238095237,14.636363636363637,0.8181818181818183,2
2015,Daniel Gimeno Traver,Grass,3,0,,,,0
2015,Daniel Gimeno Traver,Hard,7,2,16.857142857142858,17.0,-5.0,0
2015,Ernests Gulbis,Clay,11,3,14.090909090909092,15.333333333333334,-2.333333333333334,1
2015,Ernests Gulbis,Grass,3,1,17.333333333333332,16.0,-1.0,0
2015,Ernests Gulbis,Hard,21,7,14.714285714285714,14.0,0.14285714285714235,3
2015,Edan Leshem,Hard,1,0,,,,0
2015,Dominic Thiem,Clay,28,20,16.964285714285715,15.55,2.4000000000000004,8
2015,Dominic Thiem,Grass,6,2,20.333333333333332,14.5,-5.5,0
2015,Dominic Thiem,Hard,30,14,19.066666666666666,17.785714285714285,2.071428571428571,4
2015,Pablo Andujar,Clay,22,12,12.772727272727273,14.166666666666666,-1.1666666666666679,1
2015,Pablo Andujar,Grass,5,2,22.4,34.0,6.0,2
